Date;Time;Outside temperature [C];Res;Refuelling quantity [%];Refuelling time point [m];Premature refuelling;Module temperature ZM [C];Operating mode;Operating phase;Demand temperature of sink [C];Mode selection;Status word;Combustion air fan target [%];Combustion air fan actual [%];Primary air flap target [%];Primary air flap actual [%];Secondary air flap target [%];Secondary air flap actual [%];Material quantity target [%];Combustion chamber temperature target [C];Combustion chamber temperature actual [C];Residual oxygen value target [%];Residual oxygen value actual [%];Flue gas fan target [%];Flue gas fan actual [%];Underpressure target [pa];Underpressure actual [pa];Flue gas temperature target [C];Flue gas temperature actual [C];Flue gas conductance target [K];Flue gas conductance actual [K];Boiler output target [%];Boiler output actual [%];Boiler temperature target [C];Boiler temperature actual [C];Return temperature target [C];Return temperature actual [C];Status word ZM inputs;Status word ZM outputs #1;Status word ZM outputs #2;Status word AM #1 inputs;Status word AM #1 outputs;AC1 Demand temperature of sink [C];AC1 Demand temperature of heat source [C];AC1 Status word;AC1 Temperature top actual [C];AC1 Temperature top-middle actual [C];AC1 Temperature middle actual [C];AC1 Temperature middle-bottom actual [C];AC1 Temperature bottom actual [C];AC1 Charging degree [%];AC1 Usable energy max [kWh];AC1 Usable energy actual [kWh];AC1 Total energy actual [kWh];AC1 Energy that can be taken up [kWh];AC2 Demand temperature of sink [C];AC2 Demand temperature of heat source [C];AC2 Status word;AC2 Temperature top actual [C];AC2 Temperature top-middle actual [C];AC2 Temperature middle actual [C];AC2 Temperature middle-bottom actual [C];AC2 Temperature bottom actual [C];AC2 Charging degree [%];AC2 Usable energy max [kWh];AC2 Usable energy actual [kWh];AC2 Total energy actual [kWh];AC2 Energy that can be taken up [kWh];EX Operating mode;EX Operating phase;EX Heat source temperature actual [C];EX Status word;HC1 Operating phase;HC1 Demand temperature of heat source [C];HC1 Status word;HC1 Flow temperature target [C];HC1 Flow temperature actual [C];HC2 Operating phase;HC2 Demand temperature of heat source [C];HC2 Status word;HC2 Flow temperature target [C];HC2 Flow temperature actual [C];HC3 Operating phase;HC3 Demand temperature of heat source [C];HC3 Status word;HC3 Flow temperature target [C];HC3 Flow temperature actual [C];HC4 Operating phase;HC4 Demand temperature of heat source [C];HC4 Status word;HC4 Flow temperature target [C];HC4 Flow temperature actual [C];HC5 Operating phase;HC5 Demand temperature of heat source [C];HC5 Status word;HC5 Flow temperature target [C];HC5 Flow temperature actual [C];HC6 Operating phase;HC6 Demand temperature of heat source [C];HC6 Status word;HC6 Flow temperature target [C];HC6 Flow temperature actual [C];NP1 Demand temperature of sink [C];NP1 Demand temperature of heat source [C];NP1 Status word;NP2 Demand temperature of sink [C];NP2 Demand temperature of heat source [C];NP2 Status word;DH1 Demand temperature of heat source [C];DH1 Status word;DH1 Temperature top actual [C];DH1 Temperature bottom actual [C];DH2 Demand temperature of heat source [C];DH2 Status word;DH2 Temperature top actual [C];DH2 Temperature bottom actual [C];SO Status word;SO Collector temperature actual [C];SO Zone actual;SO Temperature zone actual [C];SO Pump control [%];
02.08.2018;15:12:50;23,0;;45;1967;9;30,1;0;13;80,0;;32776;0;0;0;0;0;0;0,0;0;0;6,0;0,0;0;0;0;-400;83,0;30;0,0;6,5;;;83,0;23,5;60,0;23,9;61440;33792;33792;0;0;50;80;0;57;0;39;0;27;11,3;61,8;7,0;141,4;68,6;;;;;;;;;;;;;;2;1;0;8;0;0;0;0;25;0;0;4;0;24;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
02.08.2018;15:13:00;23,0;;45;1967;9;30,1;0;13;80,0;;32776;0;0;0;0;0;0;0,0;0;0;6,0;0,0;0;0;0;-400;83,0;30;0,0;6,5;;;83,0;23,5;60,0;23,9;61440;33792;33792;0;0;50;80;0;57;0;39;0;27;11,3;61,8;7,0;141,4;68,7;;;;;;;;;;;;;;2;1;0;8;0;0;0;0;25;0;0;4;0;24;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
02.08.2018;15:13:10;23,0;;45;1966;9;30,1;0;13;80,0;;32776;0;0;0;0;0;0;0,0;0;0;6,0;0,0;0;0;0;-400;83,0;30;0,0;6,5;;;83,0;23,5;60,0;23,9;61440;33792;33792;0;0;50;80;0;57;0;39;0;27;11,3;61,8;7,0;141,4;68,7;;;;;;;;;;;;;;2;1;0;8;0;0;0;0;25;0;0;4;0;24;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
02.08.2018;15:13:20;23,0;;45;1966;9;30,1;0;13;80,0;;32776;0;0;0;0;0;0;0,0;0;0;6,0;0,0;0;0;0;-400;83,0;30;0,0;6,5;;;83,0;23,5;60,0;23,9;61440;33792;33792;0;0;50;80;0;57;0;39;0;27;11,3;61,8;7,0;141,4;68,6;;;;;;;;;;;;;;2;1;0;8;0;0;0;0;25;0;0;4;0;24;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
02.08.2018;15:13:30;23,0;;45;1966;9;30,1;0;13;80,0;;32776;0;0;0;0;0;0;0,0;0;0;6,0;0,0;0;0;0;-400;83,0;30;0,0;6,5;;;83,0;23,5;60,0;23,9;61440;33792;33792;0;0;50;80;0;57;0;39;0;27;11,3;61,8;7,0;141,4;68,6;;;;;;;;;;;;;;2;1;0;8;0;0;0;0;25;0;0;4;0;24;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
02.08.2018;15:13:40;23,0;;45;1966;9;30,1;0;13;80,0;;32776;0;0;0;0;0;0;0,0;0;0;6,0;0,0;0;0;0;-400;83,0;30;0,0;6,5;;;83,0;23,5;60,0;23,9;61440;33792;33792;0;0;50;80;0;57;0;39;0;27;11,3;61,8;7,0;141,4;68,7;;;;;;;;;;;;;;2;1;0;8;0;0;0;0;25;0;0;4;0;24;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
02.08.2018;15:13:50;23,0;;45;1966;9;30,1;0;13;80,0;;32776;0;0;0;0;0;0;0,0;0;0;6,0;0,0;0;0;0;-400;83,0;30;0,0;6,6;;;83,0;23,4;60,0;23,8;61440;33792;33792;0;0;50;80;0;57;0;39;0;27;11,3;61,8;7,0;141,4;68,7;;;;;;;;;;;;;;2;1;0;8;0;0;0;0;25;0;0;4;0;24;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
02.08.2018;15:14:00;23,0;;45;1966;9;30,1;0;13;80,0;;32776;0;0;0;0;0;0;0,0;0;0;6,0;0,0;0;0;0;-400;83,0;30;0,0;6,5;;;83,0;23,5;60,0;23,9;61440;33792;33792;0;0;50;80;0;57;0;39;0;27;11,3;61,8;7,0;141,4;68,6;;;;;;;;;;;;;;2;1;0;8;0;0;0;0;25;0;0;4;0;24;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
02.08.2018;15:14:10;23,0;;45;1965;9;30,1;0;13;80,0;;32776;0;0;0;0;0;0;0,0;0;0;6,0;0,0;0;0;0;-400;83,0;30;0,0;6,5;;;83,0;23,5;60,0;23,9;61440;33792;33792;0;0;50;80;0;57;0;39;0;27;11,3;61,8;7,0;141,4;68,7;;;;;;;;;;;;;;2;1;0;8;0;0;0;0;25;0;0;4;0;24;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
02.08.2018;15:14:20;23,0;;45;1965;9;30,1;0;13;80,0;;32776;0;0;0;0;0;0;0,0;0;0;6,0;0,0;0;0;0;-400;83,0;30;0,0;6,5;;;83,0;23,5;60,0;23,9;61440;33792;33792;0;0;50;80;0;57;0;39;0;27;11,3;61,8;7,0;141,4;68,7;;;;;;;;;;;;;;2;1;0;8;0;0;0;0;25;0;0;4;0;24;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
02.08.2018;15:14:30;23,0;;45;1965;9;30,1;0;13;80,0;;32776;0;0;0;0;0;0;0,0;0;0;6,0;0,0;0;0;0;-400;83,0;30;0,0;6,5;;;83,0;23,5;60,0;23,9;61440;33792;33792;0;0;50;80;0;57;0;39;0;27;11,4;61,8;7,0;141,4;68,5;;;;;;;;;;;;;;2;1;0;8;0;0;0;0;25;0;0;4;0;24;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
02.08.2018;15:14:40;23,0;;45;1965;9;30,1;0;13;80,0;;32776;0;0;0;0;0;0;0,0;0;0;6,0;0,0;0;0;0;-400;83,0;30;0,0;6,5;;;83,0;23,5;60,0;23,8;61440;33792;33792;0;0;50;80;0;57;0;39;0;27;11,2;61,8;6,9;141,4;68,7;;;;;;;;;;;;;;2;1;0;8;0;0;0;0;25;0;0;4;0;24;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
02.08.2018;15:14:50;23,0;;45;1785;9;30,1;0;13;80,0;;32776;0;0;0;0;0;0;0,0;0;0;6,0;0,0;0;0;0;-400;83,0;30;0,0;6,5;;;83,0;23,5;60,0;23,8;61440;33792;33792;0;0;50;80;0;57;0;39;0;27;11,2;61,8;6,9;141,4;68,8;;;;;;;;;;;;;;2;1;0;8;0;0;0;0;25;0;0;4;0;24;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
02.08.2018;15:15:00;23,0;;45;1965;9;30,1;0;13;80,0;;32776;0;0;0;0;0;0;0,0;0;0;6,0;0,0;0;0;0;-400;83,0;30;0,0;6,5;;;83,0;23,5;60,0;23,9;61440;33792;33792;0;0;50;80;0;57;0;39;0;27;11,3;61,8;7,0;141,4;68,6;;;;;;;;;;;;;;2;1;0;8;0;0;0;0;25;0;0;4;0;24;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
02.08.2018;15:15:10;23,1;;45;1964;9;30,1;0;13;80,0;;32776;0;0;0;0;0;0;0,0;0;0;6,0;0,0;0;0;0;-400;83,0;30;0,0;6,4;;;83,0;23,6;60,0;23,9;61440;33792;33792;0;0;50;80;0;57;0;39;0;27;11,3;61,8;7,0;141,4;68,6;;;;;;;;;;;;;;2;1;0;8;0;0;0;0;25;0;0;4;0;24;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
02.08.2018;15:15:20;23,1;;45;1964;9;30,1;0;13;80,0;;32776;0;0;0;0;0;0;0,0;0;0;6,0;0,0;0;0;0;-400;83,0;30;0,0;6,5;;;83,0;23,5;60,0;23,9;61440;33792;33792;0;0;50;80;0;57;0;39;0;27;11,3;61,8;7,0;141,4;68,6;;;;;;;;;;;;;;2;1;0;8;0;0;0;0;25;0;0;4;0;24;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
02.08.2018;15:15:30;23,1;;45;1964;9;30,1;0;13;80,0;;32776;0;0;0;0;0;0;0,0;0;0;6,0;0,0;0;0;0;-400;83,0;30;0,0;6,5;;;83,0;23,5;60,0;23,8;61440;33792;33792;0;0;50;80;0;57;0;39;0;27;11,3;61,8;7,0;141,4;68,7;;;;;;;;;;;;;;2;1;0;8;0;0;0;0;25;0;0;4;0;24;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
02.08.2018;15:15:40;23,1;;45;1964;9;30,1;0;13;80,0;;32776;0;0;0;0;0;0;0,0;0;0;6,0;0,0;0;0;0;-400;83,0;30;0,0;6,5;;;83,0;23,5;60,0;23,8;61440;33792;33792;0;0;50;80;0;57;0;39;0;27;11,3;61,8;7,0;141,4;68,7;;;;;;;;;;;;;;2;1;0;8;0;0;0;0;25;0;0;4;0;24;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
02.08.2018;15:15:50;23,1;;45;1964;9;30,1;0;13;80,0;;32776;0;0;0;0;0;0;0,0;0;0;6,0;0,0;0;0;0;-400;83,0;30;0,0;6,5;;;83,0;23,5;60,0;23,9;61440;33792;33792;0;0;50;80;0;57;0;39;0;27;11,3;61,8;7,0;141,4;68,6;;;;;;;;;;;;;;2;1;0;8;0;0;0;0;25;0;0;4;0;24;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
02.08.2018;15:16:00;23,1;;45;1964;9;30,1;0;13;80,0;;32776;0;0;0;0;0;0;0,0;0;0;6,0;0,0;0;0;0;-400;83,0;30;0,0;6,5;;;83,0;23,5;60,0;23,9;61440;33792;33792;0;0;50;80;0;57;0;39;0;27;11,3;61,8;7,0;141,4;68,7;;;;;;;;;;;;;;2;1;0;8;0;0;0;0;25;0;0;4;0;24;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
02.08.2018;15:16:10;23,1;;45;1963;9;30,1;0;13;80,0;;32776;0;0;0;0;0;0;0,0;0;0;6,0;0,0;0;0;0;-400;83,0;30;0,0;6,5;;;83,0;23,5;60,0;23,8;61440;33792;33792;0;0;50;80;0;57;0;39;0;27;11,3;61,8;7,0;141,4;68,6;;;;;;;;;;;;;;2;1;0;8;0;0;0;0;25;0;0;4;0;24;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
02.08.2018;15:16:20;23,1;;45;1963;9;30,1;0;13;80,0;;32776;0;0;0;0;0;0;0,0;0;0;6,0;0,0;0;0;0;-400;83,0;30;0,0;6,5;;;83,0;23,5;60,0;23,9;61440;33792;33792;0;0;50;80;0;57;0;39;0;27;11,3;61,8;7,0;141,4;68,6;;;;;;;;;;;;;;2;1;0;8;0;0;0;0;25;0;0;4;0;24;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
02.08.2018;15:16:30;23,1;;45;1963;9;30,1;0;13;80,0;;32776;0;0;0;0;0;0;0,0;0;0;6,0;0,0;0;0;0;-400;83,0;30;0,0;6,5;;;83,0;23,5;60,0;23,9;61440;33792;33792;0;0;50;80;0;57;0;39;0;27;11,3;61,8;7,0;141,4;68,6;;;;;;;;;;;;;;2;1;0;8;0;0;0;0;25;0;0;4;0;24;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
02.08.2018;15:16:40;23,1;;45;1963;9;30,1;0;13;80,0;;32776;0;0;0;0;0;0;0,0;0;0;6,0;0,0;0;0;0;-400;83,0;30;0,0;6,5;;;83,0;23,5;60,0;23,9;61440;33792;33792;0;0;50;80;0;57;0;39;0;27;11,3;61,8;7,0;141,4;68,6;;;;;;;;;;;;;;2;1;0;8;0;0;0;0;25;0;0;4;0;24;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
02.08.2018;15:16:50;23,1;;45;1963;9;30,1;0;13;80,0;;32776;0;0;0;0;0;0;0,0;0;0;6,0;0,0;0;0;0;-400;83,0;30;0,0;6,4;;;83,0;23,6;60,0;23,9;61440;33792;33792;0;0;50;80;0;57;0;39;0;27;11,3;61,8;7,0;141,4;68,6;;;;;;;;;;;;;;2;1;0;8;0;0;0;0;25;0;0;4;0;24;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
02.08.2018;15:17:00;23,1;;45;1963;9;30,1;0;13;80,0;;32776;0;0;0;0;0;0;0,0;0;0;6,0;0,0;0;0;0;-400;83,0;30;0,0;6,5;;;83,0;23,5;60,0;23,9;61440;33792;33792;0;0;50;80;0;57;0;39;0;27;11,3;61,8;7,0;141,4;68,6;;;;;;;;;;;;;;2;1;0;8;0;0;0;0;25;0;0;4;0;24;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
02.08.2018;15:17:10;23,1;;45;1782;9;30,1;0;13;80,0;;32776;0;0;0;0;0;0;0,0;0;0;6,0;0,0;0;0;0;-400;83,0;30;0,0;6,5;;;83,0;23,5;60,0;23,9;61440;33792;33792;0;0;50;80;0;57;0;39;0;27;11,3;61,8;7,0;141,4;68,7;;;;;;;;;;;;;;2;1;0;8;0;0;0;0;25;0;0;4;0;24;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
02.08.2018;15:17:20;23,1;;45;1962;9;30,1;0;13;80,0;;32776;0;0;0;0;0;0;0,0;0;0;6,0;0,0;0;0;0;-400;83,0;30;0,0;6,5;;;83,0;23,5;60,0;23,9;61440;33792;33792;0;0;50;80;0;57;0;39;0;27;11,3;61,8;7,0;141,4;68,6;;;;;;;;;;;;;;2;1;0;8;0;0;0;0;25;0;0;4;0;24;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
02.08.2018;15:17:30;23,1;;45;1962;9;30,1;0;13;80,0;;32776;0;0;0;0;0;0;0,0;0;0;6,0;0,0;0;0;0;-400;83,0;30;0,0;6,5;;;83,0;23,5;60,0;23,9;61440;33792;33792;0;0;50;80;0;57;0;39;0;27;11,3;61,8;7,0;141,4;68,7;;;;;;;;;;;;;;2;1;0;8;0;0;0;0;25;0;0;4;0;24;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
02.08.2018;15:17:40;23,1;;45;1962;9;30,1;0;13;80,0;;32776;0;0;0;0;0;0;0,0;0;0;6,0;0,0;0;0;0;-400;83,0;30;0,0;6,5;;;83,0;23,5;60,0;23,9;61440;33792;33792;0;0;50;80;0;57;0;39;0;27;11,3;61,8;7,0;141,4;68,7;;;;;;;;;;;;;;2;1;0;8;0;0;0;0;25;0;0;4;0;24;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
02.08.2018;15:17:50;23,1;;45;1962;9;30,1;0;13;80,0;;32776;0;0;0;0;0;0;0,0;0;0;6,0;0,0;0;0;0;-400;83,0;30;0,0;6,5;;;83,0;23,5;60,0;23,8;61440;33792;33792;0;0;50;80;0;57;0;39;0;27;11,3;61,8;7,0;141,4;68,7;;;;;;;;;;;;;;2;1;0;8;0;0;0;0;25;0;0;4;0;24;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
02.08.2018;15:18:00;23,1;;45;1962;9;30,1;0;13;80,0;;32776;0;0;0;0;0;0;0,0;0;0;6,0;0,0;0;0;0;-400;83,0;30;0,0;6,5;;;83,0;23,5;60,0;23,9;61440;33792;33792;0;0;50;80;0;57;0;39;0;27;11,3;61,8;7,0;141,4;68,6;;;;;;;;;;;;;;2;1;0;8;0;0;0;0;25;0;0;4;0;24;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
02.08.2018;15:18:10;23,2;;45;1961;9;30,1;0;13;80,0;;32776;0;0;0;0;0;0;0,0;0;0;6,0;0,0;0;0;0;-400;83,0;30;0,0;6,5;;;83,0;23,5;60,0;23,9;61440;33792;33792;0;0;50;80;0;57;0;39;0;27;11,3;61,8;7,0;141,4;68,6;;;;;;;;;;;;;;2;1;0;8;0;0;0;0;25;0;0;4;0;24;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
02.08.2018;15:18:20;23,2;;45;1961;9;30,1;0;13;80,0;;32776;0;0;0;0;0;0;0,0;0;0;6,0;0,0;0;0;0;-400;83,0;30;0,0;6,5;;;83,0;23,5;60,0;23,9;61440;33792;33792;0;0;50;80;0;57;0;39;0;27;11,3;61,8;7,0;141,4;68,6;;;;;;;;;;;;;;2;1;0;8;0;0;0;0;25;0;0;4;0;24;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
02.08.2018;15:18:30;23,2;;45;1961;9;30,1;0;13;80,0;;32776;0;0;0;0;0;0;0,0;0;0;6,0;0,0;0;0;0;-400;83,0;30;0,0;6,4;;;83,0;23,6;60,0;23,9;61440;33792;33792;0;0;50;80;0;57;0;39;0;27;11,3;61,8;7,0;141,4;68,7;;;;;;;;;;;;;;2;1;0;8;0;0;0;0;25;0;0;4;0;24;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
02.08.2018;15:18:40;23,2;;45;1961;9;30,1;0;13;80,0;;32776;0;0;0;0;0;0;0,0;0;0;6,0;0,0;0;0;0;-400;83,0;30;0,0;6,5;;;83,0;23,5;60,0;23,8;61440;33792;33792;0;0;50;80;0;57;0;39;0;27;11,3;61,8;7,0;141,4;68,7;;;;;;;;;;;;;;2;1;0;8;0;0;0;0;25;0;0;4;0;24;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
02.08.2018;15:18:50;23,2;;45;1961;9;30,1;0;13;80,0;;32776;0;0;0;0;0;0;0,0;0;0;6,0;0,0;0;0;0;-400;83,0;30;0,0;6,5;;;83,0;23,5;60,0;23,9;61440;33792;33792;0;0;50;80;0;57;0;39;0;27;11,3;61,8;7,0;141,4;68,7;;;;;;;;;;;;;;2;1;0;8;0;0;0;0;25;0;0;4;0;24;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
02.08.2018;15:19:00;23,2;;45;1781;9;30,1;0;13;80,0;;32776;0;0;0;0;0;0;0,0;0;0;6,0;0,0;0;0;0;-400;83,0;30;0,0;6,5;;;83,0;23,5;60,0;23,8;61440;33792;33792;0;0;50;80;0;57;0;39;0;27;11,3;61,8;7,0;141,4;68,7;;;;;;;;;;;;;;2;1;0;8;0;0;0;0;25;0;0;4;0;24;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
02.08.2018;15:19:10;23,2;;45;1960;9;30,1;0;13;80,0;;32776;0;0;0;0;0;0;0,0;0;0;6,0;0,0;0;0;0;-400;83,0;30;0,0;6,5;;;83,0;23,5;60,0;23,9;61440;33792;33792;0;0;50;80;0;57;0;39;0;27;11,3;61,8;7,0;141,4;68,7;;;;;;;;;;;;;;2;1;0;8;0;0;0;0;25;0;0;4;0;24;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
02.08.2018;15:19:20;23,2;;45;1960;9;30,1;0;13;80,0;;32776;0;0;0;0;0;0;0,0;0;0;6,0;0,0;0;0;0;-400;83,0;30;0,0;6,5;;;83,0;23,5;60,0;23,9;61440;33792;33792;0;0;50;80;0;57;0;39;0;27;11,3;61,8;7,0;141,4;68,6;;;;;;;;;;;;;;2;1;0;8;0;0;0;0;25;0;0;4;0;24;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
02.08.2018;15:19:30;23,2;;45;1960;9;30,1;0;13;80,0;;32776;0;0;0;0;0;0;0,0;0;0;6,0;0,0;0;0;0;-400;83,0;30;0,0;6,5;;;83,0;23,5;60,0;23,8;61440;33792;33792;0;0;50;80;0;57;0;39;0;27;11,3;61,8;7,0;141,4;68,6;;;;;;;;;;;;;;2;1;0;8;0;0;0;0;25;0;0;4;0;24;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
02.08.2018;15:19:40;23,2;;45;1780;9;30,1;0;13;80,0;;32776;0;0;0;0;0;0;0,0;0;0;6,0;0,0;0;0;0;-400;83,0;30;0,0;6,5;;;83,0;23,5;60,0;23,9;61440;33792;33792;0;0;50;80;0;57;0;39;0;27;11,2;61,8;6,9;141,4;68,7;;;;;;;;;;;;;;2;1;0;8;0;0;0;0;25;0;0;4;0;24;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
02.08.2018;15:19:50;23,2;;45;1960;9;30,1;0;13;80,0;;32776;0;0;0;0;0;0;0,0;0;0;6,0;0,0;0;0;0;-400;83,0;30;0,0;6,5;;;83,0;23,5;60,0;23,8;61440;33792;33792;0;0;50;80;0;57;0;39;0;27;11,3;61,8;7,0;141,4;68,7;;;;;;;;;;;;;;2;1;0;8;0;0;0;0;25;0;0;4;0;24;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
02.08.2018;15:20:00;23,2;;45;1960;9;30,1;0;13;80,0;;32776;0;0;0;0;0;0;0,0;0;0;6,0;0,0;0;0;0;-400;83,0;30;0,0;6,5;;;83,0;23,5;60,0;23,9;61440;33792;33792;0;0;50;80;0;57;0;39;0;27;11,3;61,8;7,0;141,4;68,6;;;;;;;;;;;;;;2;1;0;8;0;0;0;0;25;0;0;4;0;24;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
02.08.2018;15:20:10;23,2;;45;1959;9;30,1;0;13;80,0;;32776;0;0;0;0;0;0;0,0;0;0;6,0;0,0;0;0;0;-400;83,0;30;0,0;6,5;;;83,0;23,5;60,0;23,9;61440;33792;33792;0;0;50;80;0;57;0;39;0;27;11,3;61,8;7,0;141,4;68,7;;;;;;;;;;;;;;2;1;0;8;0;0;0;0;25;0;0;4;0;24;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
02.08.2018;15:20:20;23,3;;45;1959;9;30,1;0;13;80,0;;32776;0;0;0;0;0;0;0,0;0;0;6,0;0,0;0;0;0;-400;83,0;30;0,0;6,5;;;83,0;23,5;60,0;23,9;61440;33792;33792;0;0;50;80;0;57;0;39;0;27;11,3;61,8;7,0;141,4;68,7;;;;;;;;;;;;;;2;1;0;8;0;0;0;0;25;0;0;4;0;24;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
02.08.2018;15:20:30;23,3;;45;1779;9;30,1;0;13;80,0;;32776;0;0;0;0;0;0;0,0;0;0;6,0;0,0;0;0;0;-400;83,0;30;0,0;6,5;;;83,0;23,5;60,0;23,9;61440;33792;33792;0;0;50;80;0;57;0;39;0;27;11,3;61,8;7,0;141,4;68,7;;;;;;;;;;;;;;2;1;0;8;0;0;0;0;25;0;0;4;0;24;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
02.08.2018;15:20:40;23,3;;45;1959;9;30,1;0;13;80,0;;32776;0;0;0;0;0;0;0,0;0;0;6,0;0,0;0;0;0;-400;83,0;30;0,0;6,5;;;83,0;23,5;60,0;23,9;61440;33792;33792;0;0;50;80;0;57;0;39;0;27;11,3;61,8;7,0;141,4;68,7;;;;;;;;;;;;;;2;1;0;8;0;0;0;0;25;0;0;4;0;24;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
02.08.2018;15:20:50;23,3;;45;1959;9;30,1;0;13;80,0;;32776;0;0;0;0;0;0;0,0;0;0;6,0;0,0;0;0;0;-400;83,0;30;0,0;6,5;;;83,0;23,5;60,0;23,9;61440;33792;33792;0;0;50;80;0;57;0;39;0;27;11,3;61,8;7,0;141,4;68,7;;;;;;;;;;;;;;2;1;0;8;0;0;0;0;25;0;0;4;0;24;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
02.08.2018;15:21:00;23,3;;45;1959;9;30,1;0;13;80,0;;32776;0;0;0;0;0;0;0,0;0;0;6,0;0,0;0;0;0;-400;83,0;30;0,0;6,5;;;83,0;23,5;60,0;23,9;61440;33792;33792;0;0;50;80;0;57;0;39;0;27;11,3;61,8;7,0;141,4;68,7;;;;;;;;;;;;;;2;1;0;8;0;0;0;0;25;0;0;4;0;24;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
02.08.2018;15:21:10;23,3;;45;1958;9;30,1;0;13;80,0;;32776;0;0;0;0;0;0;0,0;0;0;6,0;0,0;0;0;0;-400;83,0;30;0,0;6,5;;;83,0;23,5;60,0;23,9;61440;33792;33792;0;0;50;80;0;57;0;39;0;27;11,3;61,8;7,0;141,4;68,7;;;;;;;;;;;;;;2;1;0;8;0;0;0;0;25;0;0;4;0;24;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
02.08.2018;15:21:20;23,3;;45;1778;9;30,1;0;13;80,0;;32776;0;0;0;0;0;0;0,0;0;0;6,0;0,0;0;0;0;-400;83,0;30;0,0;6,5;;;83,0;23,5;60,0;23,8;61440;33792;33792;0;0;50;80;0;57;0;39;0;27;11,2;61,8;6,9;141,4;68,8;;;;;;;;;;;;;;2;1;0;8;0;0;0;0;25;0;0;4;0;24;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
